Value Set Name,Code System,Code,Code Description
Ultrasound,LOINC,20233-3,Left ventricular outflow tract Mean systole gradient [Pressure] by US.doppler
Ultrasound,LOINC,20303-4,Right ventricular outflow tract Mean systole gradient [Pressure] by US.doppler
Ultrasound,LOINC,79962-7,Aortic valve Mean systole gradient [Pressure Difference] by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,81162-0,US Guidance for needle localization Breast - left and MG Views Breast specimen
Ultrasound,LOINC,81163-8,US Guidance for needle localization Breast - right and MG Views Breast specimen
Ultrasound,LOINC,8892-2,Heart rate Peripheral artery by US.doppler
Ultrasound,LOINC,20227-5,Region of interest Height by US.M-mode
Ultrasound,LOINC,80913-7,Highest level of education [US Standard Certificate of Death]
Ultrasound,LOINC,73767-6,Histological placental examination was performed [US Standard Report of Fetal Death]
Ultrasound,LOINC,73759-3,Hysterotomy or hysterectomy was performed at delivery [US Standard Report of Fetal Death]
Ultrasound,LOINC,73760-1,"If cesarean, a trial of labor was attempted [US Standard Certificate of Live Birth]"
Ultrasound,LOINC,73756-9,Infant is being breastfed at discharge [US Standard Certificate of Live Birth]
Ultrasound,LOINC,73757-7,Infant living at time of report [US Standard Certificate of Live Birth]
Ultrasound,LOINC,73758-5,Infant was transferred within 24 hours of delivery [US Standard Certificate of Live Birth]
Ultrasound,LOINC,73769-2,Infections present AndOr treated during this pregnancy for fetal death [US Standard Report of Fetal Death]
Ultrasound,LOINC,72519-2,Infections present AndOr treated during this pregnancy for live birth [US Standard Certificate of Live Birth]
Ultrasound,LOINC,76060-3,Initiating cause of death or condition Fetus [US Standard Report of Fetal Death]
Ultrasound,LOINC,29437-1,Left ventricular Internal diameter minor axis diastole by US.M-mode
Ultrasound,LOINC,29439-7,Left ventricular Internal diameter minor axis systole by US.M-mode
Ultrasound,LOINC,82337-7,Right atrial Intrachamber pressure estimated by US
Ultrasound,LOINC,82341-9,Right ventricular Intrachamber systolic pressure estimated by US
Ultrasound,LOINC,78180-7,Right ventricular Intrachamber.systole.max by US.doppler
Ultrasound,LOINC,18071-1,Left ventricular Isovolumic relaxation time by US.doppler
Ultrasound,LOINC,80015-1,Left ventricular Isovolumic relaxation time by US.tissue doppler
Ultrasound,LOINC,77615-3,Liver stiffness by US.transient elastography
Ultrasound,LOINC,73781-7,Maternal morbidity [US Standard Certificate of Live Birth]
Ultrasound,LOINC,74497-9,Medical examiner or coroner was contacted [US Standard Certificate of Death]
Ultrasound,LOINC,80008-6,Left ventricular Minor axis at end diastole [Length] by US.M-mode
Ultrasound,LOINC,80009-4,Left ventricular Minor axis at end diastole (by US.M-mode)/Body surface area
Ultrasound,LOINC,79977-5,Left atrial Minor axis at end systole [Length] by US.M-mode
Ultrasound,LOINC,80012-8,Left ventricular Minor axis at end systole [Length] by US.M-mode
Ultrasound,LOINC,18082-8,Left ventricular Minor axis at end systole.apical 4 chamber [Length] by US.M-mode
Ultrasound,LOINC,79978-3,Left atrial Minor axis at end systole (by US.M-mode)/Body surface area
Ultrasound,LOINC,80013-6,Left ventricular Minor axis at end systole (by US.M-mode)/Body surface area
Ultrasound,LOINC,73763-5,Mother was transferred for maternal medical or fetal indications for delivery [US Standard Certificate of Live Birth]
Ultrasound,LOINC,39425-4,US.doppler Iliac artery
Ultrasound,LOINC,42147-9,US.doppler Iliac graft
Ultrasound,LOINC,39497-3,US.doppler Iliac vessels
Ultrasound,LOINC,24534-0,US.doppler Abdominal vessels
Ultrasound,LOINC,69284-8,US.doppler Portal vein and Hepatic vein
Ultrasound,LOINC,39435-3,US.doppler Renal artery
Ultrasound,LOINC,39426-2,US.doppler Renal vessels
Ultrasound,LOINC,39419-7,US.doppler Renal vessels - bilateral
Ultrasound,LOINC,44235-0,US.doppler Superior mesenteric vessels
Ultrasound,LOINC,69397-8,US.doppler Breast vessels
Ultrasound,LOINC,46388-5,US.doppler Thoracic and abdominal aorta
Ultrasound,LOINC,80896-4,US.doppler Aorta and Iliac artery - bilateral
Ultrasound,LOINC,39039-3,US.doppler Brachiocephalic artery
Ultrasound,LOINC,80859-2,US.doppler Heart
Ultrasound,LOINC,39031-0,US.doppler Extremity artery - bilateral
Ultrasound,LOINC,39418-9,US.doppler Extremity vein - bilateral
Ultrasound,LOINC,69283-0,US.doppler Extremity veins - bilateral
Ultrasound,LOINC,39495-7,US.doppler Extremity vessels - bilateral
Ultrasound,LOINC,39428-8,US.doppler Extremity artery - left
Ultrasound,LOINC,39429-6,US.doppler Extremity vein - left
Ultrasound,LOINC,69398-6,US.doppler Extremity vessels - left
Ultrasound,LOINC,39439-5,US.doppler Extremity artery - right
Ultrasound,LOINC,39440-3,US.doppler Extremity vein - right
Ultrasound,LOINC,39503-8,US.doppler Extremity vessels - right
Ultrasound,LOINC,39042-7,US.doppler Extremity artery
Ultrasound,LOINC,39449-4,US.doppler Extremity vein
Ultrasound,LOINC,43771-5,US.doppler Extremity vessels
Ultrasound,LOINC,80857-6,US.doppler Head
Ultrasound,LOINC,42146-1,US.doppler Carotid arteries
Ultrasound,LOINC,43765-7,US.doppler Carotid arteries - bilateral
Ultrasound,LOINC,39427-0,US.doppler Carotid arteries - left
Ultrasound,LOINC,39437-9,US.doppler Carotid arteries -right
Ultrasound,LOINC,24733-8,US.doppler Head vessels
Ultrasound,LOINC,30880-9,US.doppler Head vessels and Neck vessels
Ultrasound,LOINC,39421-3,US.doppler Lower extremity artery - bilateral
Ultrasound,LOINC,39420-5,US.doppler Lower extremity vein - bilateral
Ultrasound,LOINC,39422-1,US.doppler Lower extremity vessels - bilateral
Ultrasound,LOINC,39498-1,US.doppler Femoral vessels - left
Ultrasound,LOINC,39499-9,US.doppler Lower extremity artery - left
Ultrasound,LOINC,39432-0,US.doppler Lower extremity vein - left
Ultrasound,LOINC,39431-2,US.doppler Lower extremity vessels - left
Ultrasound,LOINC,39504-6,US.doppler Femoral vessels - right
Ultrasound,LOINC,39505-3,US.doppler Lower extremity artery - right
Ultrasound,LOINC,39443-7,US.doppler Lower extremity vein - right
Ultrasound,LOINC,39442-9,US.doppler Lower extremity vessels - right
Ultrasound,LOINC,46362-0,US.doppler Foot vessels
Ultrasound,LOINC,39434-6,US.doppler Lower extremity artery
Ultrasound,LOINC,30881-7,US.doppler Lower extremity vein
Ultrasound,LOINC,44174-1,US.doppler Lower extremity vessels
Ultrasound,LOINC,44175-8,US.doppler Neck vessels
Ultrasound,LOINC,39502-0,US.doppler Ovarian vessels
Ultrasound,LOINC,24870-8,US.doppler Pelvis vessels
Ultrasound,LOINC,80874-1,US.doppler Penis vessels
Ultrasound,LOINC,48742-1,US.doppler Scrotum and testicle
Ultrasound,LOINC,39446-0,US.doppler Testicular vessels
Ultrasound,LOINC,69285-5,US.doppler Umbilical artery Fetal
Ultrasound,LOINC,39508-7,US.doppler Umbilical vessels Fetal
Ultrasound,LOINC,39423-9,US.doppler Upper extremity artery - bilateral
Ultrasound,LOINC,39496-5,US.doppler Upper extremity vein - bilateral
Ultrasound,LOINC,46379-4,US.doppler Upper extremity vessels - bilateral
Ultrasound,LOINC,39500-4,US.doppler Upper extremity artery - left
Ultrasound,LOINC,39501-2,US.doppler Upper extremity vein - left
Ultrasound,LOINC,39433-8,US.doppler Upper extremity vessels - left
Ultrasound,LOINC,39506-1,US.doppler Upper extremity artery - right
Ultrasound,LOINC,39507-9,US.doppler Upper extremity vein - right
Ultrasound,LOINC,39444-5,US.doppler Upper extremity vessels - right
Ultrasound,LOINC,46382-8,US.doppler Hand vessels
Ultrasound,LOINC,39447-8,US.doppler Upper extremity artery
Ultrasound,LOINC,30882-5,US.doppler Upper extremity vein
Ultrasound,LOINC,39448-6,US.doppler Upper extremity vessels
Ultrasound,LOINC,39523-6,US.doppler Artery
Ultrasound,LOINC,39525-1,US.doppler Vein
Ultrasound,LOINC,39445-2,US.doppler Vessels
Ultrasound,LOINC,81161-2,US.doppler Heart for blood flow
Ultrasound,LOINC,42461-4,US.doppler Lower extremity vessel - left for graft
Ultrasound,LOINC,42462-2,US.doppler Lower extremity vessel - right for graft
Ultrasound,LOINC,44236-8,US.doppler Upper extremity vessel - bilateral for graft
Ultrasound,LOINC,42475-4,US.doppler Upper extremity vessel - left for graft
Ultrasound,LOINC,42476-2,US.doppler Upper extremity vessel - right for graft
Ultrasound,LOINC,46385-1,US.doppler Upper extremity vessel for graft
Ultrasound,LOINC,72830-3,US.doppler Extremity arteries - bilateral for physiologic artery study
Ultrasound,LOINC,72832-9,US.doppler Extremity arteries - bilateral for physiologic artery study at rest and with exercise
Ultrasound,LOINC,80851-9,US.doppler Cerebral artery middle Fetal for pregnancy
Ultrasound,LOINC,80864-2,US.doppler for pregnancy
Ultrasound,LOINC,80878-2,US.doppler Umbilical artery Fetal for pregnancy
Ultrasound,LOINC,80863-4,US.doppler for transplanted kidney
Ultrasound,LOINC,42477-0,US.doppler for transplanted kidney vessels
Ultrasound,LOINC,43776-4,US.doppler Iliac artery limited
Ultrasound,LOINC,42150-3,US.doppler Iliac graft limited
Ultrasound,LOINC,43572-7,US.doppler Abdominal vessels limited
Ultrasound,LOINC,39436-1,US.doppler Renal vessels limited
Ultrasound,LOINC,80897-2,US.doppler Aorta and Iliac artery - bilateral limited
Ultrasound,LOINC,46301-8,US.doppler Extremity vein - bilateral limited
Ultrasound,LOINC,39424-7,US.doppler Extremity vessels limited
Ultrasound,LOINC,80856-8,US.doppler Head limited
Ultrasound,LOINC,80850-1,US.doppler Carotid arteries limited
Ultrasound,LOINC,39044-3,US.doppler Head vessels limited
Ultrasound,LOINC,39430-4,US.doppler Lower extremity vessels - left limited
Ultrasound,LOINC,39441-1,US.doppler Lower extremity vessels - right limited
Ultrasound,LOINC,38042-8,US.doppler Lower extremity artery limited
Ultrasound,LOINC,42152-9,US.doppler Pelvis vessels limited
Ultrasound,LOINC,80873-3,US.doppler Penis limited
Ultrasound,LOINC,46302-6,US.doppler Upper extremity artery - bilateral limited
Ultrasound,LOINC,38143-4,US.doppler Upper extremity artery limited
Ultrasound,LOINC,46303-4,US.doppler Upper extremity vessels limited
Ultrasound,LOINC,69282-2,US.doppler Unspecified body region limited
Ultrasound,LOINC,39524-4,US.doppler Vein limited
Ultrasound,LOINC,44237-6,US.doppler Upper extremity vessel - bilateral limited for graft
Ultrasound,LOINC,81160-4,US.doppler Pediatric limited Head
Ultrasound,LOINC,72831-1,US.doppler Extremity arteries - bilateral limited for physiologic artery study
Ultrasound,LOINC,80872-5,US.doppler Uterus and Fallopian tubes W saline IU
Ultrasound,LOINC,18088-5,Left ventricular Myocardial mass by US.M-mode
Ultrasound,LOINC,77893-6,Left ventricular Myocardial mass by US.M-mode+Calculated by cube method
Ultrasound,LOINC,80022-7,Left ventricular Myocardial mass at end diastole by US.M-mode+Calculated by dimension method
Ultrasound,LOINC,80023-5,Left ventricular Myocardial mass at end diastole (by US.M-mode+Calculated by dimension method)/Body surface area
Ultrasound,LOINC,80024-3,Left ventricular Myocardial mass at end diastole (by US.M-mode+Calculated by dimension method)/Height exp 2.7
Ultrasound,LOINC,77898-5,Left ventricular Myocardial mass/Body surface area [Mass/Area] by US.M-mode+Calculated by cube method
Ultrasound,LOINC,77921-5,Left ventricular Myocardial mass/Height exp 2.7 [Mass/Area] by US.M-mode+Calculated by cube method
Ultrasound,LOINC,81393-1,Left ventricular Myocardial performance index (Tei) by US.doppler
Ultrasound,LOINC,80086-2,Right ventricular Myocardial performance index (Tei) by US.doppler
Ultrasound,LOINC,73776-7,No prenatal care [US Standard Certificate of Live Birth]
Ultrasound,LOINC,73814-6,Obstetric procedures performed [US Standard Certificate of Live Birth]
Ultrasound,LOINC,73774-2,Onset of labor [US Standard Certificate of Live Birth]
Ultrasound,LOINC,18090-1,Aortic valve Orifice [Area] by US.continuity
Ultrasound,LOINC,18093-5,Aortic valve Orifice [Area] by US.continuity.Vmax+Area
Ultrasound,LOINC,18094-3,Aortic valve Orifice [Area] by US.continuity.Vmax+Diameter
Ultrasound,LOINC,18091-9,Aortic valve Orifice [Area] by US.continuity.VTI+Area
Ultrasound,LOINC,18092-7,Aortic valve Orifice [Area] by US.continuity.VTI+Diameter
Ultrasound,LOINC,18096-8,Pulmonic valve Orifice [Area] by US.continuity
Ultrasound,LOINC,81092-9,Tricuspid valve Orifice [Area] by US.doppler
Ultrasound,LOINC,18097-6,Mitral valve Minimum orifice [Area] by US.doppler pressure half time
Ultrasound,LOINC,79946-0,Aortic valve PISA velocity during diastole by US.doppler
Ultrasound,LOINC,73766-8,Place where birth occurred [US Standard Certificate of Live Birth]
Ultrasound,LOINC,73765-0,Planned to deliver at home [US Standard Certificate of Live Birth]
Ultrasound,LOINC,79989-0,Left ventricular Pre ejection time by US.doppler
Ultrasound,LOINC,80090-4,Right ventricular Pre ejection time by US.doppler+ECG
Ultrasound,LOINC,59101-6,Pulmonary artery Pressure by derived by US
Ultrasound,LOINC,79939-5,Tricuspid valve Maximum pressure gradient during diastole by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,79938-7,Tricuspid valve Mean pressure gradient dur diastole by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,79934-6,Pulmonic valve Maximum pressure gradient at end diastole by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,79935-3,Pulmonic valve Maximum pressure gradient dur systole by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,79937-9,Tricuspid valve Maximum pressure gradient dur systole by US.doppler.CW+Calculated by simplified Bernoulli
Ultrasound,LOINC,18104-0,Aortic valve Pressure half time by US.doppler
Ultrasound,LOINC,18105-7,Aortic valve regurgitant jet Pressure half time by US.doppler
Ultrasound,LOINC,79947-8,Aortic valve Pressure half time during diastole by US.doppler continuous wave
Ultrasound,LOINC,79912-2,Mitral valve Pressure half time during diastole by US.doppler
Ultrasound,LOINC,18032-3,Tricuspid valve Pressure half time during diastole by US.doppler
Ultrasound,LOINC,20280-4,Pressure half time by US+Calculated
Ultrasound,LOINC,29462-9,Pulmonic flow/Systemic flow by US.doppler
Ultrasound,LOINC,20293-7,Pulmonic flow/Systemic flow by US.doppler Vmax + aorta calculated
Ultrasound,LOINC,20294-5,Pulmonic flow/Systemic flow by US.doppler Vmax + left ventricular outflow tract calculated
Ultrasound,LOINC,20291-1,Pulmonic flow/Systemic flow by US.doppler VTI + aorta calculated
Ultrasound,LOINC,20292-9,Pulmonic flow/Systemic flow by US.doppler VTI + left ventricular outflow tract calculated
Ultrasound,LOINC,8914-4,Pulse wave form Brachial artery - left by US.doppler
Ultrasound,LOINC,8915-1,Pulse wave form Brachial artery - right by US.doppler
Ultrasound,LOINC,8916-9,Pulse wave form Carotid artery - left by US.doppler
Ultrasound,LOINC,8917-7,Pulse wave form Carotid artery - right by US.doppler
Ultrasound,LOINC,8919-3,Pulse wave form Dorsal pedal artery by US.doppler
Ultrasound,LOINC,8918-5,Pulse wave form Dorsal pedal artery - left by US.doppler
Ultrasound,LOINC,8920-1,Pulse wave form Femoral artery - left by US.doppler
Ultrasound,LOINC,8921-9,Pulse wave form Femoral artery - right by US.doppler
Ultrasound,LOINC,8922-7,Pulse wave form Popliteal artery - left by US.doppler
Ultrasound,LOINC,8923-5,Pulse wave form Popliteal artery - right by US.doppler
Ultrasound,LOINC,8925-0,Pulse wave form Posterior tibial artery - left by US.doppler
Ultrasound,LOINC,8924-3,Pulse wave form Posterior tibial artery - right by US.doppler
Ultrasound,LOINC,8926-8,Pulse wave form Radial artery - left by US.doppler
Ultrasound,LOINC,8927-6,Pulse wave form Radial artery - right by US.doppler
Ultrasound,LOINC,8928-4,Pulse wave form Ulnar artery - left by US.doppler
Ultrasound,LOINC,8929-2,Pulse wave form Ulnar artery - right by US.doppler
Ultrasound,LOINC,20295-2,Pulmonic valve Q-wave to closure [Time] by US
Ultrasound,LOINC,20296-0,Tricuspid valve Q-wave to open [Time] by US
Ultrasound,LOINC,20361-2,Heart valve Region [Area] by US.doppler velocity + area calculated
Ultrasound,LOINC,20362-0,Heart valve Region [Area] by US.doppler velocity + diameter calculated
Ultrasound,LOINC,20359-6,Heart valve Region [Area] by US.doppler VTI + area calculated
Ultrasound,LOINC,20360-4,Heart valve Region [Area] by US.doppler VTI + diameter calculated
Ultrasound,LOINC,20245-7,Left ventricular outflow tract Region crossection [Area] by US+Calculated
Ultrasound,LOINC,20306-7,Right ventricular outflow tract Region crossection [Area] by US+Calculated
Ultrasound,LOINC,20264-8,Mitral valve annulus Region crossection [Area] by US+Calculated
Ultrasound,LOINC,20344-8,Tricuspid valve annulus Region crossection [Area] by US.calculated
Ultrasound,LOINC,20289-5,Pulmonic valve Region orifice [Area] by US.doppler Vmax + area calculated
Ultrasound,LOINC,20290-3,Pulmonic valve Region orifice [Area] by US.doppler Vmax + diameter calculated
Ultrasound,LOINC,20287-9,Pulmonic valve Region orifice [Area] by US.doppler VTI + area calculated
Ultrasound,LOINC,20288-7,Pulmonic valve Region orifice [Area] by US.doppler VTI + diameter calculated
Ultrasound,LOINC,81387-3,Mitral valve Regurgitant blood duration of 1 to 3 meters per second flow velocity by US.doppler
