Value Set Name,Code,Code System
Fracture, S52.241C,ICD10CM
Fracture, S52.242A,ICD10CM
Fracture, S52.242B,ICD10CM
Fracture, S52.242C,ICD10CM
Fracture, S52.243A,ICD10CM
Fracture, S52.243B,ICD10CM
Fracture,S52.243C,ICD10CM
Fracture,S52.244A,ICD10CM
Fracture, S52.244B,ICD10CM
Fracture, S52.244C,ICD10CM
Fracture, S52.245A,ICD10CM
Fracture, S52.245B,ICD10CM
Fracture, S52.245C,ICD10CM
Fracture, S52.246A,ICD10CM
Fracture, S52.246B,ICD10CM
Fracture,S52.246C,ICD10CM
Fracture,S52.251A,ICD10CM
Fracture, S52.251B,ICD10CM
Fracture, S52.251C,ICD10CM
Fracture, S52.252A,ICD10CM
Fracture, S52.252B,ICD10CM
Fracture, S52.252C,ICD10CM
Fracture, S52.253A,ICD10CM
Fracture, S52.253B,ICD10CM
Fracture,S52.253C,ICD10CM
Fracture,S52.254A,ICD10CM
Fracture, S52.254B,ICD10CM
Fracture, S52.254C,ICD10CM
Fracture, S52.255A,ICD10CM
Fracture, S52.255B,ICD10CM
Fracture, S52.255C,ICD10CM
Fracture, S52.256A,ICD10CM
Fracture, S52.256B,ICD10CM
Fracture,S52.256C,ICD10CM
Fracture,S52.261A,ICD10CM
Fracture, S52.261B,ICD10CM
Fracture, S52.261C,ICD10CM
Fracture, S52.262A,ICD10CM
Fracture, S52.262B,ICD10CM
Fracture, S52.262C,ICD10CM
Fracture, S52.263A,ICD10CM
Fracture, S52.263B,ICD10CM
Fracture,S52.263C,ICD10CM
Fracture,S52.264A,ICD10CM
Fracture, S52.264B,ICD10CM
Fracture, S52.264C,ICD10CM
Fracture, S52.265A,ICD10CM
Fracture, S52.265B,ICD10CM
Fracture, S52.265C,ICD10CM
Fracture, S52.266A,ICD10CM
Fracture, S52.266B,ICD10CM
Fracture,S52.266C,ICD10CM
Fracture,S52.271A,ICD10CM
Fracture, S52.271B,ICD10CM
Fracture, S52.271C,ICD10CM
Fracture, S52.272A,ICD10CM
Fracture, S52.272B,ICD10CM
Fracture, S52.272C,ICD10CM
Fracture, S52.279A,ICD10CM
Fracture, S52.279B,ICD10CM
Fracture,S52.279C,ICD10CM
Fracture,S52.281A,ICD10CM
Fracture, S52.281B,ICD10CM
Fracture, S52.281C,ICD10CM
Fracture, S52.282A,ICD10CM
Fracture, S52.282B,ICD10CM
Fracture, S52.282C,ICD10CM
Fracture, S52.283A,ICD10CM
Fracture, S52.283B,ICD10CM
Fracture,S52.283C,ICD10CM
Fracture,S52.291A,ICD10CM
Fracture, S52.291B,ICD10CM
Fracture, S52.291C,ICD10CM
Fracture, S52.292A,ICD10CM
Fracture, S52.292B,ICD10CM
Fracture, S52.292C,ICD10CM
Fracture, S52.299A,ICD10CM
Fracture, S52.299B,ICD10CM
Fracture,S52.299C,ICD10CM
Fracture,S52.301A,ICD10CM
Fracture, S52.301B,ICD10CM
Fracture, S52.301C,ICD10CM
Fracture, S52.302A,ICD10CM
Fracture, S52.302B,ICD10CM
Fracture, S52.302C,ICD10CM
Fracture, S52.309A,ICD10CM
Fracture, S52.309B,ICD10CM
Fracture,S52.309C,ICD10CM
Fracture,S52.311A,ICD10CM
Fracture, S52.312A,ICD10CM
Fracture, S52.319A,ICD10CM
Fracture, S52.321A,ICD10CM
Fracture, S52.321B,ICD10CM
Fracture, S52.321C,ICD10CM
Fracture, S52.322A,ICD10CM
Fracture, S52.322B,ICD10CM
Fracture,S52.322C,ICD10CM
Fracture,S52.323A,ICD10CM
Fracture, S52.323B,ICD10CM
Fracture, S52.323C,ICD10CM
Fracture, S52.324A,ICD10CM
Fracture, S52.324B,ICD10CM
Fracture, S52.324C,ICD10CM
Fracture, S52.325A,ICD10CM
Fracture, S52.325B,ICD10CM
Fracture,S52.325C,ICD10CM
Fracture,S52.326A,ICD10CM
Fracture, S52.326B,ICD10CM
Fracture, S52.326C,ICD10CM
Fracture, S52.331A,ICD10CM
Fracture, S52.331B,ICD10CM
Fracture, S52.331C,ICD10CM
Fracture, S52.332A,ICD10CM
Fracture, S52.332B,ICD10CM
Fracture,S52.332C,ICD10CM
Fracture,S52.333A,ICD10CM
Fracture, S52.333B,ICD10CM
Fracture, S52.333C,ICD10CM
Fracture, S52.334A,ICD10CM
Fracture, S52.334B,ICD10CM
Fracture, S52.334C,ICD10CM
Fracture, S52.335A,ICD10CM
Fracture, S52.335B,ICD10CM
Fracture,S52.335C,ICD10CM
Fracture,S52.336A,ICD10CM
Fracture, S52.336B,ICD10CM
Fracture, S52.336C,ICD10CM
Fracture, S52.341A,ICD10CM
Fracture, S52.341B,ICD10CM
Fracture, S52.341C,ICD10CM
Fracture, S52.342A,ICD10CM
Fracture, S52.342B,ICD10CM
Fracture,S52.342C,ICD10CM
Fracture,S52.343A,ICD10CM
Fracture, S52.343B,ICD10CM
Fracture, S52.343C,ICD10CM
Fracture, S52.344A,ICD10CM
Fracture, S52.344B,ICD10CM
Fracture, S52.344C,ICD10CM
Fracture, S52.345A,ICD10CM
Fracture, S52.345B,ICD10CM
Fracture,S52.345C,ICD10CM
Fracture,S52.346A,ICD10CM
Fracture, S52.346B,ICD10CM
Fracture, S52.346C,ICD10CM
Fracture, S52.351A,ICD10CM
Fracture, S52.351B,ICD10CM
Fracture, S52.351C,ICD10CM
Fracture, S52.352A,ICD10CM
Fracture, S52.352B,ICD10CM
Fracture,S52.352C,ICD10CM
Fracture,S52.353A,ICD10CM
Fracture, S52.353B,ICD10CM
Fracture, S52.353C,ICD10CM
Fracture, S52.354A,ICD10CM
Fracture, S52.354B,ICD10CM
Fracture, S52.354C,ICD10CM
Fracture, S52.355A,ICD10CM
Fracture, S52.355B,ICD10CM
Fracture,S52.355C,ICD10CM
Fracture,S52.356A,ICD10CM
Fracture, S52.356B,ICD10CM
Fracture, S52.356C,ICD10CM
Fracture, S52.361A,ICD10CM
Fracture, S52.361B,ICD10CM
Fracture, S52.361C,ICD10CM
Fracture, S52.362A,ICD10CM
Fracture, S52.362B,ICD10CM
Fracture, S52.362C,ICD10CM
Fracture,S52.363A,ICD10CM
Fracture, S52.363B,ICD10CM
Fracture, S52.363C,ICD10CM
Fracture, S52.364A,ICD10CM
Fracture, S52.364B,ICD10CM
Fracture, S52.364C,ICD10CM
Fracture, S52.365A,ICD10CM
Fracture, S52.365B,ICD10CM
Fracture,S52.365C,ICD10CM
Fracture,S52.366A,ICD10CM
Fracture, S52.366B,ICD10CM
Fracture, S52.366C,ICD10CM
Fracture, S52.371A,ICD10CM
Fracture, S52.371B,ICD10CM
Fracture, S52.371C,ICD10CM
Fracture, S52.372A,ICD10CM
Fracture, S52.372B,ICD10CM
Fracture,S52.372C,ICD10CM
Fracture,S52.379A,ICD10CM
Fracture, S52.379B,ICD10CM
Fracture, S52.379C,ICD10CM
Fracture, S52.381A,ICD10CM
Fracture, S52.381B,ICD10CM
Fracture, S52.381C,ICD10CM
Fracture, S52.382A,ICD10CM
Fracture, S52.382B,ICD10CM
Fracture,S52.382C,ICD10CM
Fracture,S52.389A,ICD10CM
Fracture, S52.389B,ICD10CM
Fracture, S52.389C,ICD10CM
Fracture, S52.391A,ICD10CM
Fracture, S52.391B,ICD10CM
Fracture, S52.391C,ICD10CM
Fracture, S52.392A,ICD10CM
Fracture, S52.392B,ICD10CM
Fracture,S52.392C,ICD10CM
Fracture,S52.399A,ICD10CM
Fracture, S52.399B,ICD10CM
Fracture, S52.399C,ICD10CM
Fracture, S52.501A,ICD10CM
Fracture, S52.501B,ICD10CM
Fracture, S52.501C,ICD10CM
Fracture, S52.502A,ICD10CM
Fracture, S52.502B,ICD10CM
Fracture,S52.502C,ICD10CM
Fracture,S52.509A,ICD10CM
Fracture, S52.509B,ICD10CM
Fracture, S52.509C,ICD10CM
Fracture, S52.511A,ICD10CM
Fracture, S52.511B,ICD10CM
Fracture, S52.511C,ICD10CM
Fracture, S52.512A,ICD10CM
Fracture, S52.512B,ICD10CM
Fracture, S52.512C,ICD10CM
Fracture,S52.513A,ICD10CM
Fracture, S52.513B,ICD10CM
Fracture, S52.513C,ICD10CM
Fracture, S52.514A,ICD10CM
Fracture, S52.514B,ICD10CM
Fracture, S52.514C,ICD10CM
Fracture, S52.515A,ICD10CM
Fracture, S52.515B,ICD10CM
Fracture,S52.515C,ICD10CM
Fracture,S52.516A,ICD10CM
Fracture, S52.516B,ICD10CM
Fracture, S52.516C,ICD10CM
Fracture, S52.521A,ICD10CM
Fracture, S52.522A,ICD10CM
Fracture, S52.529A,ICD10CM
Fracture, S52.531A,ICD10CM
Fracture, S52.531B,ICD10CM
Fracture,S52.531C,ICD10CM
Fracture,S52.532A,ICD10CM
Fracture, S52.532B,ICD10CM
Fracture, S52.532C,ICD10CM
Fracture, S52.539A,ICD10CM
Fracture, S52.539B,ICD10CM
Fracture, S52.539C,ICD10CM
Fracture, S52.541A,ICD10CM
Fracture, S52.541B,ICD10CM
Fracture,S52.541C,ICD10CM
Fracture,S52.542A,ICD10CM
Fracture, S52.542B,ICD10CM
Fracture, S52.542C,ICD10CM
Fracture, S52.549A,ICD10CM
Fracture, S52.549B,ICD10CM
Fracture, S52.549C,ICD10CM
Fracture, S52.551A,ICD10CM
Fracture, S52.551B,ICD10CM
Fracture,S52.551C,ICD10CM
Fracture,S52.552A,ICD10CM
Fracture, S52.552B,ICD10CM
Fracture, S52.552C,ICD10CM
Fracture, S52.559A,ICD10CM
Fracture, S52.559B,ICD10CM
Fracture, S52.559C,ICD10CM
Fracture, S52.561A,ICD10CM
Fracture, S52.561B,ICD10CM
Fracture,S52.561C,ICD10CM
Fracture,S52.562A,ICD10CM
Fracture, S52.562B,ICD10CM
Fracture, S52.562C,ICD10CM
Fracture, S52.569A,ICD10CM
Fracture, S52.569B,ICD10CM
Fracture, S52.569C,ICD10CM
Fracture, S52.571A,ICD10CM
Fracture, S52.571B,ICD10CM
Fracture,S52.571C,ICD10CM
Fracture,S52.572A,ICD10CM
Fracture, S52.572B,ICD10CM
Fracture, S52.572C,ICD10CM
Fracture, S52.579A,ICD10CM
Fracture, S52.579B,ICD10CM
Fracture, S52.579C,ICD10CM
Fracture, S52.591A,ICD10CM
Fracture, S52.591B,ICD10CM
Fracture,S52.591C,ICD10CM
Fracture,S52.592A,ICD10CM
Fracture, S52.592B,ICD10CM
Fracture, S52.592C,ICD10CM
Fracture, S52.599A,ICD10CM
Fracture, S52.599B,ICD10CM
Fracture, S52.599C,ICD10CM
Fracture, S52.601A,ICD10CM
Fracture, S52.601B,ICD10CM
Fracture,S52.601C,ICD10CM
Fracture,S52.602A,ICD10CM
Fracture, S52.602B,ICD10CM
Fracture, S52.602C,ICD10CM
Fracture, S52.609A,ICD10CM
Fracture, S52.609B,ICD10CM
Fracture, S52.609C,ICD10CM
Fracture, S52.611A,ICD10CM
Fracture, S52.611B,ICD10CM
Fracture,S52.611C,ICD10CM
Fracture,S52.612A,ICD10CM
Fracture, S52.612B,ICD10CM
Fracture, S52.612C,ICD10CM
Fracture, S52.613A,ICD10CM
Fracture, S52.613B,ICD10CM
Fracture, S52.613C,ICD10CM
Fracture, S52.614A,ICD10CM
Fracture, S52.614B,ICD10CM
Fracture,S52.614C,ICD10CM
Fracture,S52.615A,ICD10CM
Fracture, S52.615B,ICD10CM
Fracture, S52.615C,ICD10CM
Fracture, S52.616A,ICD10CM
Fracture, S52.616B,ICD10CM
Fracture, S52.616C,ICD10CM
Fracture, S52.621A,ICD10CM
Fracture, S52.622A,ICD10CM
Fracture,S52.629A,ICD10CM
Fracture,S52.691A,ICD10CM
Fracture, S52.691B,ICD10CM
Fracture, S52.691C,ICD10CM
Fracture, S52.692A,ICD10CM
Fracture, S52.692B,ICD10CM
Fracture, S52.692C,ICD10CM
Fracture, S52.699A,ICD10CM
Fracture, S52.699B,ICD10CM
Fracture,S52.699C,ICD10CM
Fracture,S52.90XA,ICD10CM
Fracture, S52.90XB,ICD10CM
Fracture, S52.90XC,ICD10CM
Fracture, S52.91XA,ICD10CM
Fracture, S52.91XB,ICD10CM
Fracture, S52.91XC,ICD10CM
Fracture, S52.92XA,ICD10CM
Fracture, S52.92XB,ICD10CM
Fracture, S52.92XC,ICD10CM
Fracture, S59.001A,ICD10CM
Fracture, S59.002A,ICD10CM
Fracture, S59.009A,ICD10CM
Fracture, S59.011A,ICD10CM
Fracture, S59.012A,ICD10CM
Fracture, S59.019A,ICD10CM
Fracture, S59.021A,ICD10CM
Fracture, S59.022A,ICD10CM
Fracture,S59.029A,ICD10CM
Fracture,S59.031A,ICD10CM
Fracture, S59.032A,ICD10CM
Fracture, S59.039A,ICD10CM
Fracture, S59.041A,ICD10CM
Fracture, S59.042A,ICD10CM
Fracture, S59.049A,ICD10CM
Fracture, S59.091A,ICD10CM
Fracture, S59.092A,ICD10CM
Fracture,S59.099A,ICD10CM
Fracture,S59.101A,ICD10CM
Fracture, S59.102A,ICD10CM
Fracture, S59.109A,ICD10CM
Fracture, S59.111A,ICD10CM
Fracture, S59.112A,ICD10CM
Fracture, S59.119A,ICD10CM
Fracture, S59.121A,ICD10CM
Fracture, S59.122A,ICD10CM
Fracture,S59.129A,ICD10CM
Fracture,S59.131A,ICD10CM
Fracture, S59.132A,ICD10CM
Fracture, S59.139A,ICD10CM
Fracture, S59.141A,ICD10CM
Fracture, S59.142A,ICD10CM
Fracture, S59.149A,ICD10CM
Fracture, S59.191A,ICD10CM
Fracture, S59.192A,ICD10CM
Fracture,S59.199A,ICD10CM
Fracture,S59.201A,ICD10CM
Fracture, S59.202A,ICD10CM
Fracture, S59.209A,ICD10CM
Fracture, S59.211A,ICD10CM
Fracture, S59.212A,ICD10CM
Fracture, S59.219A,ICD10CM
Fracture, S59.221A,ICD10CM
Fracture, S59.222A,ICD10CM
Fracture,S59.229A,ICD10CM
Fracture,S59.231A,ICD10CM
Fracture, S59.232A,ICD10CM
Fracture, S59.239A,ICD10CM
Fracture, S59.241A,ICD10CM
Fracture, S59.242A,ICD10CM
Fracture, S59.249A,ICD10CM
Fracture, S59.291A,ICD10CM
Fracture, S59.292A,ICD10CM
Fracture,S59.299A,ICD10CM
Fracture,S62.001A,ICD10CM
Fracture, S62.001B,ICD10CM
Fracture, S62.002A,ICD10CM
Fracture, S62.002B,ICD10CM
Fracture, S62.009A,ICD10CM
Fracture, S62.009B,ICD10CM
Fracture, S62.011A,ICD10CM
Fracture, S62.011B,ICD10CM
Fracture,S62.012A,ICD10CM
Fracture,S62.012B,ICD10CM
Fracture, S62.013A,ICD10CM
Fracture, S62.013B,ICD10CM
Fracture, S62.014A,ICD10CM
Fracture, S62.014B,ICD10CM
Fracture, S62.015A,ICD10CM
Fracture, S62.015B,ICD10CM
Fracture, S62.016A,ICD10CM
Fracture,S62.016B,ICD10CM
Fracture,S62.021A,ICD10CM
Fracture, S62.021B,ICD10CM
Fracture, S62.022A,ICD10CM
Fracture, S62.022B,ICD10CM
Fracture, S62.023A,ICD10CM
Fracture, S62.023B,ICD10CM
Fracture, S62.024A,ICD10CM
Fracture, S62.024B,ICD10CM
Fracture,S62.025A,ICD10CM
Fracture,S62.025B,ICD10CM
Fracture, S62.026A,ICD10CM
Fracture, S62.026B,ICD10CM
Fracture, S62.031A,ICD10CM
Fracture, S62.031B,ICD10CM
Fracture, S62.032A,ICD10CM
Fracture, S62.032B,ICD10CM
Fracture, S62.033A,ICD10CM
Fracture,S62.033B,ICD10CM
Fracture,S62.034A,ICD10CM
Fracture, S62.034B,ICD10CM
Fracture, S62.035A,ICD10CM
Fracture, S62.035B,ICD10CM
Fracture, S62.036A,ICD10CM
Fracture, S62.036B,ICD10CM
Fracture, S62.101A,ICD10CM
Fracture, S62.101B,ICD10CM
Fracture,S62.102A,ICD10CM
Fracture,S62.102B,ICD10CM
Fracture, S62.109A,ICD10CM
Fracture, S62.109B,ICD10CM
Fracture, S62.111A,ICD10CM
Fracture, S62.111B,ICD10CM
Fracture, S62.112A,ICD10CM
Fracture, S62.112B,ICD10CM
Fracture, S62.113A,ICD10CM
Fracture,S62.113B,ICD10CM
Fracture,S62.114A,ICD10CM
Fracture, S62.114B,ICD10CM
Fracture, S62.115A,ICD10CM
Fracture, S62.115B,ICD10CM
Fracture, S62.116A,ICD10CM
Fracture, S62.116B,ICD10CM
Fracture, S62.121A,ICD10CM
Fracture, S62.121B,ICD10CM
Fracture,S62.122A,ICD10CM
Fracture,S62.122B,ICD10CM
Fracture, S62.123A,ICD10CM
Fracture, S62.123B,ICD10CM
Fracture, S62.124A,ICD10CM
Fracture, S62.124B,ICD10CM
Fracture, S62.125A,ICD10CM
Fracture, S62.125B,ICD10CM
Fracture, S62.126A,ICD10CM
Fracture,S62.126B,ICD10CM
Fracture,S62.131A,ICD10CM
Fracture, S62.131B,ICD10CM
Fracture, S62.132A,ICD10CM
Fracture, S62.132B,ICD10CM
Fracture, S62.133A,ICD10CM
Fracture, S62.133B,ICD10CM
Fracture, S62.134A,ICD10CM
Fracture, S62.134B,ICD10CM
Fracture,S62.135A,ICD10CM
Fracture,S62.135B,ICD10CM
Fracture, S62.136A,ICD10CM
Fracture, S62.136B,ICD10CM
Fracture, S62.141A,ICD10CM
Fracture, S62.141B,ICD10CM
Fracture, S62.142A,ICD10CM
Fracture, S62.142B,ICD10CM
Fracture, S62.143A,ICD10CM
Fracture,S62.143B,ICD10CM
Fracture,S62.144A,ICD10CM
Fracture, S62.144B,ICD10CM
Fracture, S62.145A,ICD10CM
Fracture, S62.145B,ICD10CM
Fracture, S62.146A,ICD10CM
Fracture, S62.146B,ICD10CM
Fracture, S62.151A,ICD10CM
Fracture, S62.151B,ICD10CM
Fracture,S62.152A,ICD10CM
Fracture,S62.152B,ICD10CM
Fracture, S62.153A,ICD10CM
Fracture, S62.153B,ICD10CM
Fracture, S62.154A,ICD10CM
Fracture, S62.154B,ICD10CM
Fracture, S62.155A,ICD10CM
Fracture, S62.155B,ICD10CM
Fracture, S62.156A,ICD10CM
Fracture,S62.156B,ICD10CM
Fracture,S62.161A,ICD10CM
Fracture, S62.161B,ICD10CM
Fracture, S62.162A,ICD10CM
Fracture, S62.162B,ICD10CM
Fracture, S62.163A,ICD10CM
Fracture, S62.163B,ICD10CM
Fracture, S62.164A,ICD10CM
Fracture, S62.164B,ICD10CM
Fracture,S62.165A,ICD10CM
Fracture,S62.165B,ICD10CM
Fracture, S62.166A,ICD10CM
Fracture, S62.166B,ICD10CM
Fracture, S62.171A,ICD10CM
Fracture, S62.171B,ICD10CM
Fracture, S62.172A,ICD10CM
Fracture, S62.172B,ICD10CM
Fracture, S62.173A,ICD10CM
Fracture,S62.173B,ICD10CM
Fracture,S62.174A,ICD10CM
Fracture, S62.174B,ICD10CM
Fracture, S62.175A,ICD10CM
Fracture, S62.175B,ICD10CM
Fracture, S62.176A,ICD10CM
Fracture, S62.176B,ICD10CM
Fracture, S62.181A,ICD10CM
Fracture, S62.181B,ICD10CM
Fracture,S62.182A,ICD10CM
Fracture,S62.182B,ICD10CM
Fracture, S62.183A,ICD10CM
Fracture, S62.183B,ICD10CM
Fracture, S62.184A,ICD10CM
Fracture, S62.184B,ICD10CM
Fracture, S62.185A,ICD10CM
Fracture, S62.185B,ICD10CM
Fracture, S62.186A,ICD10CM
Fracture,S62.186B,ICD10CM
Fracture,S62.201A,ICD10CM
Fracture, S62.201B,ICD10CM
Fracture, S62.202A,ICD10CM
Fracture, S62.202B,ICD10CM
Fracture, S62.209A,ICD10CM
Fracture, S62.209B,ICD10CM
Fracture, S62.211A,ICD10CM
Fracture, S62.211B,ICD10CM
Fracture,S62.212A,ICD10CM
Fracture,S62.212B,ICD10CM
Fracture, S62.213A,ICD10CM
Fracture, S62.213B,ICD10CM
Fracture, S62.221A,ICD10CM
Fracture, S62.221B,ICD10CM
Fracture, S62.222A,ICD10CM
Fracture, S62.222B,ICD10CM
Fracture, S62.223A,ICD10CM
Fracture,S62.223B,ICD10CM
Fracture,S62.224A,ICD10CM
Fracture, S62.224B,ICD10CM
Fracture, S62.225A,ICD10CM
Fracture, S62.225B,ICD10CM
Fracture, S62.226A,ICD10CM
Fracture, S62.226B,ICD10CM
Fracture, S62.231A,ICD10CM
Fracture, S62.231B,ICD10CM
Fracture,S62.232A,ICD10CM
Fracture,S62.232B,ICD10CM
Fracture, S62.233A,ICD10CM
Fracture, S62.233B,ICD10CM
Fracture, S62.234A,ICD10CM
Fracture, S62.234B,ICD10CM
Fracture, S62.235A,ICD10CM
Fracture, S62.235B,ICD10CM
Fracture, S62.236A,ICD10CM
Fracture,S62.236B,ICD10CM
Fracture,S62.241A,ICD10CM
Fracture, S62.241B,ICD10CM
Fracture, S62.242A,ICD10CM
Fracture, S62.242B,ICD10CM
Fracture, S62.243A,ICD10CM
Fracture, S62.243B,ICD10CM
Fracture, S62.244A,ICD10CM
Fracture, S62.244B,ICD10CM
Fracture,S62.245A,ICD10CM
Fracture,S62.245B,ICD10CM
Fracture, S62.246A,ICD10CM
Fracture, S62.246B,ICD10CM
Fracture, S62.251A,ICD10CM
Fracture, S62.251B,ICD10CM
Fracture, S62.252A,ICD10CM
Fracture, S62.252B,ICD10CM
Fracture, S62.253A,ICD10CM
Fracture,S62.253B,ICD10CM
Fracture,S62.254A,ICD10CM
Fracture, S62.254B,ICD10CM
Fracture, S62.255A,ICD10CM
Fracture, S62.255B,ICD10CM
Fracture, S62.256A,ICD10CM
Fracture, S62.256B,ICD10CM
Fracture, S62.291A,ICD10CM
Fracture, S62.291B,ICD10CM
Fracture,S62.292A,ICD10CM
Fracture,S62.292B,ICD10CM
Fracture, S62.299A,ICD10CM
Fracture, S62.299B,ICD10CM
Fracture, S62.300A,ICD10CM
Fracture, S62.300B,ICD10CM
Fracture, S62.301A,ICD10CM
Fracture, S62.301B,ICD10CM
Fracture, S62.302A,ICD10CM
Fracture,S62.302B,ICD10CM
Fracture,S62.303A,ICD10CM
Fracture, S62.303B,ICD10CM
Fracture, S62.304A,ICD10CM
Fracture, S62.304B,ICD10CM
Fracture, S62.305A,ICD10CM
Fracture, S62.305B,ICD10CM
Fracture, S62.306A,ICD10CM
Fracture, S62.306B,ICD10CM
Fracture,S62.307A,ICD10CM
Fracture,S62.307B,ICD10CM
Fracture, S62.308A,ICD10CM
Fracture, S62.308B,ICD10CM
Fracture, S62.309A,ICD10CM
Fracture, S62.309B,ICD10CM
Fracture, S62.310A,ICD10CM
Fracture, S62.310B,ICD10CM
Fracture, S62.311A,ICD10CM
Fracture,S62.311B,ICD10CM
Fracture,S62.312A,ICD10CM
Fracture, S62.312B,ICD10CM
Fracture, S62.313A,ICD10CM
Fracture, S62.313B,ICD10CM
Fracture, S62.314A,ICD10CM
Fracture, S62.314B,ICD10CM
Fracture, S62.315A,ICD10CM
Fracture, S62.315B,ICD10CM
Fracture,S62.316A,ICD10CM
Fracture,S62.316B,ICD10CM
Fracture, S62.317A,ICD10CM
Fracture, S62.317B,ICD10CM
Fracture, S62.318A,ICD10CM
Fracture, S62.318B,ICD10CM
Fracture, S62.319A,ICD10CM
Fracture, S62.319B,ICD10CM
Fracture, S62.320A,ICD10CM
Fracture,S62.320B,ICD10CM
Fracture,S62.321A,ICD10CM
Fracture, S62.321B,ICD10CM
Fracture, S62.322A,ICD10CM
Fracture, S62.322B,ICD10CM
Fracture, S62.323A,ICD10CM
Fracture, S62.323B,ICD10CM
Fracture, S62.324A,ICD10CM
Fracture, S62.324B,ICD10CM
Fracture,S62.325A,ICD10CM
Fracture,S62.325B,ICD10CM
Fracture, S62.326A,ICD10CM
Fracture, S62.326B,ICD10CM
Fracture, S62.327A,ICD10CM
Fracture, S62.327B,ICD10CM
Fracture, S62.328A,ICD10CM
Fracture, S62.328B,ICD10CM
Fracture, S62.329A,ICD10CM
Fracture,S62.329B,ICD10CM
Fracture,S62.330A,ICD10CM
Fracture, S62.330B,ICD10CM
Fracture, S62.331A,ICD10CM
Fracture, S62.331B,ICD10CM
Fracture, S62.332A,ICD10CM
Fracture, S62.332B,ICD10CM
Fracture, S62.333A,ICD10CM
Fracture, S62.333B,ICD10CM
Fracture,S62.334A,ICD10CM
Fracture,S62.334B,ICD10CM
Fracture, S62.335A,ICD10CM
Fracture, S62.335B,ICD10CM
Fracture, S62.336A,ICD10CM
Fracture, S62.336B,ICD10CM
Fracture, S62.337A,ICD10CM
Fracture, S62.337B,ICD10CM
Fracture, S62.338A,ICD10CM
Fracture,S62.338B,ICD10CM
Fracture,S62.339A,ICD10CM
Fracture, S62.339B,ICD10CM
Fracture, S62.340A,ICD10CM
Fracture, S62.340B,ICD10CM
Fracture, S62.341A,ICD10CM
Fracture, S62.341B,ICD10CM
Fracture, S62.342A,ICD10CM
Fracture, S62.342B,ICD10CM
Fracture,S62.343A,ICD10CM
Fracture,S62.343B,ICD10CM
Fracture, S62.344A,ICD10CM
Fracture, S62.344B,ICD10CM
Fracture, S62.345A,ICD10CM
Fracture, S62.345B,ICD10CM
Fracture, S62.346A,ICD10CM
Fracture, S62.346B,ICD10CM
Fracture, S62.347A,ICD10CM
Fracture,S62.347B,ICD10CM
Fracture,S62.348A,ICD10CM
Fracture, S62.348B,ICD10CM
Fracture, S62.349A,ICD10CM
Fracture, S62.349B,ICD10CM
Fracture, S62.350A,ICD10CM
Fracture, S62.350B,ICD10CM
Fracture, S62.351A,ICD10CM
Fracture, S62.351B,ICD10CM
Fracture, S62.352A,ICD10CM
Fracture,S62.352B,ICD10CM
Fracture, S62.353A,ICD10CM
Fracture, S62.353B,ICD10CM
Fracture, S62.354A,ICD10CM
Fracture, S62.354B,ICD10CM
Fracture, S62.355A,ICD10CM
Fracture, S62.355B,ICD10CM
Fracture, S62.356A,ICD10CM
Fracture,S62.356B,ICD10CM
Fracture,S62.357A,ICD10CM
Fracture, S62.357B,ICD10CM
Fracture, S62.358A,ICD10CM
Fracture, S62.358B,ICD10CM
Fracture, S62.359A,ICD10CM
Fracture, S62.359B,ICD10CM
Fracture, S62.360A,ICD10CM
Fracture, S62.360B,ICD10CM
Fracture,S62.361A,ICD10CM
Fracture,S62.361B,ICD10CM
Fracture, S62.362A,ICD10CM
Fracture, S62.362B,ICD10CM
Fracture, S62.363A,ICD10CM
Fracture, S62.363B,ICD10CM
Fracture, S62.364A,ICD10CM
Fracture, S62.364B,ICD10CM
Fracture, S62.365A,ICD10CM
Fracture,S62.365B,ICD10CM
Fracture,S62.366A,ICD10CM
Fracture, S62.366B,ICD10CM
Fracture, S62.367A,ICD10CM
Fracture, S62.367B,ICD10CM
Fracture, S62.368A,ICD10CM
Fracture, S62.368B,ICD10CM
Fracture, S62.369A,ICD10CM
Fracture, S62.369B,ICD10CM
Fracture,S62.390A,ICD10CM
Fracture,S62.390B,ICD10CM
Fracture, S62.391A,ICD10CM
Fracture, S62.391B,ICD10CM
Fracture, S62.392A,ICD10CM
Fracture, S62.392B,ICD10CM
Fracture, S62.393A,ICD10CM
Fracture, S62.393B,ICD10CM
Fracture, S62.394A,ICD10CM
Fracture,S62.394B,ICD10CM
Fracture,S62.395A,ICD10CM
Fracture, S62.395B,ICD10CM
Fracture, S62.396A,ICD10CM
Fracture, S62.396B,ICD10CM
Fracture, S62.397A,ICD10CM
Fracture, S62.397B,ICD10CM
Fracture, S62.398A,ICD10CM
Fracture, S62.398B,ICD10CM
Fracture,S62.399A,ICD10CM
Fracture,S62.399B,ICD10CM
Fracture, S62.90XA,ICD10CM
Fracture, S62.90XB,ICD10CM
Fracture, S62.91XA,ICD10CM
Fracture, S62.91XB,ICD10CM
Fracture, S62.92XA,ICD10CM
Fracture, S62.92XB,ICD10CM
Fracture, S72.001A,ICD10CM
Fracture,S72.001B,ICD10CM
Fracture,S72.001C,ICD10CM
Fracture, S72.002A,ICD10CM
Fracture, S72.002B,ICD10CM
Fracture, S72.002C,ICD10CM
